StopId;Name;CoordinateX;CoordinateY;VehicleTypeId;NeighborStops
10698;Kocakır;27,13323;38,27269;1;10697:31
10699;Zeytinlik;27,13292;38,26967;1;10700:38
10700;Zeytinlik;27,13316;38,26997;1;10699:38
10701;Dokuz Eylül;27,132361;38,266207;1;10704:40
10702;Menderes Giriş 2;27,13096;38,26257;1;10711:193.10712:175
10704;Dokuz Eylül;27,132758;38,266239;1;10701:40
10705;Ahmet Necdet Sezer;27,133471;38,280742;1;10706:32
10706;Ahmet Necdet Sezer;27,133784;38,280706;1;10705:32
10707;Kışlalı;27,137671;38,289994;1;10708:30
10708;Kışlalı;27,137942;38,290125;1;10707:30
10711;Menderes Park;27,130122;38,260829;1;10702:193.10712:20
10712;Menderes Park;27,130268;38,26096;1;10702:175.10711:20
10713;Menderes Lisesi;27,13029;38,25885;1;10714:60
10714;Menderes Lisesi;27,13052;38,2583;1;10713:60
10715;Menderes Sağlık Ocağı;27,13072;38,25692;1;11250:17
10717;Sümerbank;27,13083;38,25444;1;10718:21
10718;Sümerbank;27,13089;38,25464;1;10717:21
10719;Menderes Belediyesi;27,132549;38,252105;1;10720:20
10720;Menderes Belediyesi;27,13256;38,2523;1;10719:20
10721;Dersane;27,133;38,24955;1;10722:107.10723:144.10724:157.10726:240.10781:242.10782:217
10722;Samancıoğlu Cami;27,13398;38,24999;1;10721:107.10723:175.10724:175.11262:204.11263:206
10723;Menderes 2;27,13366;38,24827;1;10721:144.10722:175.10724:21.10726:98
10724;Menderes;27,133867;38,248241;1;10721:157.10722:175.10723:21.10726:92
10726;Menderes Sanayi;27,1339;38,24732;1;10721:240.10723:98.10724:92.11256:87.11257:96
10731;Görece Çıkış;27,13624;38,28775;1;10732:51
10732;Görece Çıkış;27,135789;38,287508;1;10731:51
10733;Fevzi Çakmak;27,13416;38,28887;1;10734:12
10734;Fevzi Çakmak;27,13404;38,28887;1;10733:12
10735;Görece Muhtarlık;27,13274;38,29049;1;10736:54
10736;Görece Muhtarlık;27,132387;38,290083;1;10735:54
10737;Görece Trafo;27,13;38,29121;1;10738:6
10738;Görece Trafo;27,12996;38,29116;1;10737:6
10739;Görece Alışveriş Merkezi;27,12754;38,28995;1;10740:35
10740;Görece Alışveriş Merkezi;27,12721;38,28984;1;10739:35
10741;Görece Cami;27,1255;38,28798;1;10742:24
10742;Görece Cami;27,125579;38,287749;1;10741:24
10743;Görece Sağlık Ocağı;27,12355;38,28689;1;10744:89
10744;Görece Sağlık Ocağı;27,122869;38,286319;1;10743:89
10745;Görece Spor Salonu;27,12219;38,28311;1;10746:12
10746;Görece Spor Salonu;27,12231;38,28314;1;10745:12
10747;Görece Son Durak;27,123941;38,27872;1;10748:4
10748;Görece Son Durak;27,12395;38,278678;1;10747:4
10755;Park;27,12599;38,27756;1;10756:46
10756;Park;27,12644;38,27749;1;10755:46
10757;Bakkal;27,129806;38,276473;1;10758:19
10758;Bakkal;27,12999;38,27651;1;10757:19
10762;Hava Limanı;27,14117;38,29549;1;10687:99.10688:60.10763:44
10763;Hava Limanı;27,14092;38,29513;1;10688:63.10762:44
10764;Benzinlik;27,15505;38,27085;1;10765:20
10765;Benzinlik;27,15487;38,27076;1;10764:20
10766;Gölcükler;27,16691;38,26664;1;10767:30
10767;Gölcükler;27,1667;38,26642;1;10766:30
10768;Yeni Mahalle;27,17786;38,2728;1;10769:83
10769;Yeni Mahalle;27,17864;38,27307;1;10768:83
10770;Ormancı;27,18123;38,27517;1;10771:24
10771;Ormancı;27,18121;38,27493;1;10770:24
10772;Kısıkköy;27,187001;38,277354;1;10773:30
10773;Kısıkköy;27,18724;38,27718;1;10772:30
10774;Kısık Sanayi Estim;27,19384;38,27917;1;10775:150.13029:198.13030:210
10775;Kısık Sanayi Estim;27,19533;38,27901;1;10774:150.13029:187.13030:193
10776;Dizdarlar;27,20833;38,28076;1;10777:107
10777;Dizdarlar;27,20919;38,28012;1;10776:107
10778;Soğutma Fabrikası;27,203919;38,28111;1;10785:24
10779;Gişeler;27,21564;38,27683;1;10784:84
10780;Ayçiçeği;27,230966;38,272508;1;10783:35
10781;Barbaros;27,1307;38,25029;1;10721:242.10782:35
10782;Barbaros;27,13102;38,25044;1;10721:217.10781:35
10783;Ayçiçeği;27,23112;38,27219;1;10780:35
10784;Gişeler;27,21648;38,27677;1;10779:84
10785;Soğutma Fabrikası;27,203882;38,280877;1;10778:24
10786;Yeşilköy;27,23572;38,27062;1;10787:68
10787;Yeşilköy;27,23619;38,27013;1;10786:68
10788;Mersinli Kahve Cami;27,2421;38,26684;1;10789:74
10789;Mersinli Kahve Cami;27,24232;38,26613;1;10788:74
10790;Oğlan Anası;27,24518;38,26364;1;10791:37
10791;Oğlan Anası;27,24499;38,26332;1;10790:37
10792;Köytur;27,25443;38,25673;1;10793:117
10793;Köytur;27,2552;38,25585;1;10792:117
10794;Ayrancılar Jandarma;27,263792;38,250587;1;10795:81.11348:57.11349:75
10795;Ayrancılar Jandarma;27,26299;38,2507;1;10794:81.11348:40.11349:39
10796;Üç Pınarlar;27,26762;38,24783;1;10797:25
10797;Üç Pınarlar;27,26755;38,24759;1;10796:25
10798;Emlakçılar;27,270319;38,245905;1;10799:58
10799;Emlakçılar;27,27032;38,24533;1;10798:58
10800;Egekent 4 Kavşak;27,273636;38,242227;1;10801:102.11313:215.11314:216
10801;Egekent 4 Kavşak;27,272752;38,242735;1;10800:102.11313:179.11314:147
10802;Ayrancılar Mezarlık;27,275944;38,240278;1;10803:80
10803;Ayrancılar Mezarlık;27,276295;38,239558;1;10802:80
10804;Havuzlu;27,288933;38,236334;1;10810:232.10825:128
10805;Tevfik Fikret;27,2918;38,234006;1;10810:139.10812:247
10806;Sekseninci Yıl Cumhuriyet Parkı;27,27924;38,23851;1;11231:84.10807:123.11327:201
10807;Sekseninci Yıl Cumhuriyet Parkı;27,28037;38,23802;1;10806:123.11230:208.11231:172.11327:111.11329:227.14220:226.14221:230.14222:179.14223:194
10808;Ayrancılar Petrol Ofisi;27,283108;38,23782;1;10809:29.11327:207
10809;Ayrancılar Petrol Ofisi;27,283051;38,237533;1;10808:29.11327:216
10810;Tevfik Fikret;27,290857;38,235033;1;10804:232.10805:139
10812;Bahçelievler;27,29396;38,23281;1;10805:247.10813:35
10813;Bahçelievler;27,29401;38,23246;1;10812:35
10814;Has Un;27,29819;38,23036;1;10815:29
10815;Has Un;27,2981;38,23008;1;10814:29
10816;Penguen;27,30251;38,22821;1;10817:48
10817;Penguen;27,30276;38,2278;1;10816:48
10818;Ventola;27,305648;38,226609;1;10819:61
10819;Ventola;27,30608;38,22618;1;10818:61
10820;Yazıbaşı;27,31112;38,224;1;10821:35.11371:73
10821;Yazıbaşı;27,31087;38,22376;1;10820:35
10822;Aksan;27,31441;38,22233;1;10823:36
10823;Aksan;27,31453;38,22199;1;10822:36
10825;Havuzlu;27,287657;38,236475;1;10804:128
10826;Namet;27,31914;38,22;1;10827:95
10827;Namet;27,31984;38,21936;1;10826:95
10828;Beşyol;27,32374;38,21774;1;10829:82
10829;Beşyol;27,32431;38,21715;1;10828:82
10830;Karayolları;27,32667;38,21626;1;10831:26
10831;Karayolları;27,32654;38,21604;1;10830:26
10832;Kuşçuburun İlköğretim Okulu;27,32926;38,21497;1;10833:43
10833;Kuşçuburun İlköğretim Okulu;27,32947;38,21459;1;10832:43
10834;Yüksek Kahve;27,33138;38,21377;1;10835:34
10835;Yüksek Kahve;27,33146;38,21344;1;10834:34
10836;Kuşçuburun;27,33318;38,21255;1;10837:37
10837;Kuşçuburun;27,33321;38,21218;1;10836:37
10838;Beşevler Çeşme;27,33673;38,20762;1;10839:50
10839;Beşevler Çeşme;27,33628;38,20783;1;10838:50
10840;Reysaş;27,33838;38,20509;1;10841:33
10841;Reysaş;27,33825;38,20479;1;10840:33
10842;Camel;27,34584;38,19369;1;10843:39
10843;Camel;27,34546;38,19377;1;10842:39
10844;Temel;27,3476;38,19121;1;10845:31
10845;Temel;27,3474;38,19097;1;10844:31
10846;Çapak Yolu;27,35204;38,187141;1;10847:75
10847;Çapak Yolu;27,35139;38,18752;1;10846:75
10848;Çetineller Otel;27,35288;38,18531;1;10849:40
10849;Çetineller Otel;27,35248;38,18537;1;10848:40
10862;Elif;27,36644;38,15137;1;NULL
10863;Torbalı Garajı;27,36623;38,14564;1;10866:56.11568:79.11569:76.11570:63
10864;Torbalı Galeri;27,36694;38,1485;1;10866:242.11569:244
10865;Otel;27,367817;38,141251;1;10868:57
10866;Torbalı Garajı;27,366533;38,146115;1;10863:56.10864:242.11569:69.11570:91
10867;Bora Tekstil;27,37041;38,13719;1;10872:42.10870:183
10868;Otel;27,3681;38,14175;1;10865:57
10869;Çaybaşı Lambalar;27,37572;38,1337;1;10874:67.11612:86.11614:246
10870;Yemişlik;27,36976;38,1389;1;10867:183.10872:214
10871;Çaybaşı Mermerci;27,37883;38,13242;1;10876:50.11615:202
10872;Bora Tekstil;27,37079;38,13702;1;10867:42.10870:214
10873;Sepici;27,3846;38,12979;1;10878:125
10874;Çaybaşı Lambalar;27,37521;38,13413;1;10869:67
10875;Bölge Trafik;27,38867;38,12788;1;10880:49
10876;Çaybaşı Mermerci;27,37862;38,13287;1;10871:50.11615:157
10877;Şahtaş;27,39745;38,12387;1;10882:77
10878;Sepici;27,38354;38,13046;1;10873:125
10879;Doğanay;27,40317;38,12121;1;10884:93
10880;Bölge Trafik;27,38916;38,12792;1;10875:49
10881;Pamukyazı İlköğretim Okulu;27,40603;38,11966;1;10886:48
10882;Şahtaş;27,39681;38,1243;1;10877:77
10883;Pamukyazı Merkez;27,40738;38,11851;1;10888:25
10884;Doğanay;27,40239;38,12172;1;10879:93
10886;Pamukyazı İlköğretim Okulu;27,40579;38,12008;1;10881:48
10887;Tire Kavşağı;27,41128;38,11569;1;10892:26.11679:98
10888;Pamukyazı Merkez;27,40737;38,11876;1;10883:25
10889;Fabrikalar;27,40802;38,1017;1;10894:13
10891;Sağlık;27,40466;38,08706;1;10896:24
10892;Tire Kavşağı;27,41151;38,11557;1;10887:26.11679:89
10893;Tulum;27,40848;38,07951;1;10898:9
10894;Fabrikalar;27,40815;38,10167;1;10889:13
10895;Pehlivanoğlu Dinlenme Tesisleri;27,43299;38,06026;1;10900:25
10896;Sağlık;27,40489;38,087;1;10891:24
10897;Belevi Kavşak;27,4406;38,02094;1;10902:74
10898;Tulum;27,40853;38,07958;1;10893:9
10899;Belevi;27,435015;38,01212;1;10904:95
10900;Pehlivanoğlu Dinlenme Tesisleri;27,43324;38,06022;1;10895:25
10901;Zeytin Köy;27,37209;37,9598;1;10906:51
10902;Belevi Kavşak;27,4413;38,02119;1;10897:74
10904;Belevi;27,43568;38,0128;1;10899:95
10906;Zeytin Köy;27,37248;37,96013;1;10901:51
10907;Bayraktar;27,32118;38,218633;1;10908:26
10908;Bayraktar;27,321288;38,218869;1;10907:26
10910;Çamlık;27,198123;38,280165;1;NULL
10911;Samyeli;27,145871;38,282512;1;10912:46
10912;Samyeli;27,146296;38,282339;1;10911:46
10932;Erşah;27,1254;38,245846;1;10933:78
10933;Erşah;27,12489;38,246442;1;10932:78
10934;Güzel Çam;27,188186;38,0843;1;10935:39
10935;Güzel Çam;27,188281;38,083924;1;10934:39
10936;Şirince Yolu;27,37141;37,95361;1;10937:23
10937;Şirince Yolu;27,37123;37,95376;1;10936:23
10938;Selçuk Belediyesi;27,36976;37,95041;1;10939:30.10941:232
10939;Selçuk Belediyesi;27,36949;37,95028;1;10938:30.10941:214
10941;Selçuk Son Durağı;27,36918;37,94816;1;10938:232.10939:214
10943;Seydiköy;27,125893;38,24468;1;10944:32
10944;Seydiköy;27,126074;38,24494;1;10943:32
10945;Flora Evleri;27,128984;38,242922;1;10946:25
10946;Flora Evleri;27,129114;38,243137;1;10945:25
10947;Menderes Eshot Garajı;27,1249;38,25433;1;NULL
10948;Dereköy Yol Ayrımı;27,12504;38,249096;1;10949:53
10949;Dereköy Yol Ayrımı;27,1247;38,2495;1;10948:53
10950;Menderes Adliye Sarayı;27,12738;38,26128;1;10951:37
10951;Menderes Adliye Sarayı;27,127022;38,261389;1;10950:37
10952;Dereköy Yolu;27,1265;38,24932;1;10953:11
10953;Dereköy Yolu;27,12657;38,24923;1;10952:11
10954;Artı;27,13186;38,24153;1;10955:92
10955;Artı;27,13255;38,24092;1;10954:92
10956;Ege;27,13531;38,23892;1;10957:46
10957;Ege;27,13489;38,2391;1;10956:46
10958;Altın;27,13648;38,23142;1;10959:30
10959;Altın;27,13619;38,23149;1;10958:30
10960;Menderes Petrol Ofisi;27,13721;38,22239;1;10961:37
10961;Menderes Petrol Ofisi;27,13684;38,2224;1;10960:37
10962;Ünal Soğuk Hava;27,13902;38,21536;1;10963:30
10963;Ünal Soğuk Hava;27,13875;38,21523;1;10962:30
10964;Küner Yol Ayrımı;27,13956;38,2109;1;10965:86
10965;Küner Yol Ayrımı;27,13921;38,21169;1;10964:86
10966;Ova;27,14442;38,20999;1;10967:19
10967;Ova;27,14426;38,20988;1;10966:19
10968;Develi Yolu;27,15967;38,20287;1;10969:13.11182:78.11183:64
10969;Develi Yolu;27,15956;38,20281;1;10968:13.11182:88.11183:75
10970;Sera Sokak;27,1654;38,18347;1;10971:11
10971;Sera Sokak;27,16529;38,18349;1;10970:11
10972;Çileme Yolu;27,155821;38,157906;1;10973:62
10973;Çileme Yolu;27,15596;38,15851;1;10972:62
10974;Sancaklı Yol Ayrımı;27,15304;38,15129;1;10975:13
10975;Sancaklı Yol Ayrımı;27,15297;38,1514;1;10974:13
10976;Değirmendere Yol Ayrımı;27,149985;38,141833;1;10977:49.11166:63.11167:69
10977;Değirmendere Yol Ayrımı;27,15;38,14134;1;10976:49.11166:20.11167:30
10978;İbrahim Fatih Cami;27,15468;38,12988;1;10979:208
10979;İbrahim Fatih Cami;27,154835;38,131953;1;10978:208
10980;Çamönü Yolu;27,15844;38,10661;1;10981:12
10981;Çamönü Yolu;27,15832;38,1066;1;10980:12
10982;Çamönü;27,16142;38,10283;1;10983:44
10983;Çamönü;27,16125;38,10242;1;10982:44
10984;Ataköy Giriş;27,16537;38,09738;1;10985:83
10985;Ataköy Giriş;27,16584;38,09669;1;10984:83
10986;Ataköy Mina;27,16898;38,0943;1;10987:18
10987;Ataköy Mina;27,16887;38,09416;1;10986:18
10988;Ataköy Çıkış;27,17541;38,09159;1;10989:16
10989;Ataköy Çıkış;27,17526;38,09154;1;10988:16
10990;Köseoğlu;27,18494;38,08735;1;10991:17
10991;Köseoğlu;27,18477;38,08733;1;10990:17
10992;Çakaltepe Yolu;27,19341;38,07576;1;10993:16
10993;Çakaltepe Yolu;27,19325;38,0758;1;10992:16
10994;Çile Giriş;27,19345;38,04957;1;10995:23
10995;Çile Giriş;27,19329;38,04973;1;10994:23
10996;Çile Çıkış;27,19372;38,04711;1;10997:19
10997;Çile Çıkış;27,1936;38,04696;1;10996:19
10998;Ahmetbeyli Market;27,188;38,0256;1;10999:22
10999;Ahmetbeyli Market;27,18787;38,02542;1;10998:22
11000;Ahmetbeyli Cami;27,18812;38,02351;1;11001:15
11001;Ahmetbeyli Cami;27,18797;38,02349;1;11000:15
11002;Ahmetbeyli Çeşme;27,188174;38,021203;1;11003:29
11003;Ahmetbeyli Çeşme;27,18816;38,02091;1;11002:29
11004;Claros;27,1885;38,00774;1;11005:13
11005;Claros;27,18838;38,0077;1;11004:13
11006;Sahil Evleri;27,189072;38,001865;1;11007:34
11007;Sahil Evleri;27,188904;38,002164;1;11006:34
11008;Kuşadası Yol Ayrımı;27,18882;37,99482;1;11009:45
11009;Kuşadası Yol Ayrımı;27,18853;37,99517;1;11008:45
11010;Yalçındağ;27,1821;37,988;1;11011:35
11011;Yalçındağ;27,18175;37,988053;1;11010:35
11012;Maydanoz;27,17551;37,99043;1;11013:121
11013;Maydanoz;27,176311;37,991331;1;11012:121
11014;Maydanoz Çıkış;27,1744;37,98656;1;11015:29
11015;Maydanoz Çıkış;27,17422;37,98633;1;11014:29
11016;Koru Sitesi;27,15183;37,98965;1;11017:35
11017;Koru Sitesi;27,15152;37,98981;1;11016:35
11018;Zindancık Trafo;27,13636;37,99234;1;11019:11
11019;Zindancık Trafo;27,13647;37,99234;1;11018:11
11020;Grand Efe;27,11104;38,01027;1;11023:16
11021;Karayel;27,139925;37,990555;1;11052:20
11022;Güneş Sitesi;27,102294;38,016528;1;11025:89.11027:131
11023;Grand Efe;27,11097;38,01041;1;11020:16
11024;Kültür Çarşısı;27,09855;38,01916;1;11029:22
11025;Sümbül;27,10271;38,01574;1;11022:89.11027:217
11026;Özdere Belediyesi;27,09648;38,02045;1;11031:50
11027;Güneş Sitesi;27,10134;38,01742;1;11022:131.11025:217
11028;Tosun Çeşmesi;27,091083;38,021654;1;11033:71
11029;Kültür Çarşısı;27,0985;38,01937;1;11024:22
11030;Kalemlik;27,08583;38,02471;1;11035:25
11031;Özdere Belediyesi;27,0962;38,02087;1;11026:50
11032;Göksu;27,08341;38,02601;1;11037:51
11033;Tosun Çeşmesi;27,0904;38,02183;1;11028:71
11034;On Dört Evler;27,080183;38,029906;1;11039:46
11035;Kalemlik;27,08608;38,02473;1;11030:25
11036;Yasemin;27,07441;38,03348;1;11041:55
11037;Göksu;27,08316;38,02645;1;11032:51
11038;Havacılar Kampı;27,07287;38,03471;1;11043:18
11039;On Dört Evler;27,08053;38,02961;1;11034:46
11040;Turizm Okulu;27,06308;38,04069;1;11045:8
11041;Merkez Bankası Tesisleri;27,074934;38,033303;1;11036:55.11098:48
11042;İş Bankası Evleri;27,06118;38,04268;1;11047:8
11043;Havacılar Kampı;27,07286;38,03489;1;11038:18
11044;Demirer;27,058173;38,045207;1;11049:36
11045;Turizm Okulu;27,06312;38,04076;1;11040:8
11046;Karafırın;27,05433;38,04798;1;11051:12
11047;İş Bankası Evleri;27,06125;38,04272;1;11042:8
11048;Gümüldür Petrol Ofisi;27,00928;38,06251;1;11053:13
11049;Demirer;27,05793;38,04547;1;11044:36
11050;Tıp Merkezi;27,00522;38,06628;1;11055:12
11051;Karafırın;27,05431;38,0481;1;11046:12
11052;Karayel;27,140035;37,990385;1;11021:20
11053;Gümüldür Petrol Ofisi;27,00934;38,06262;1;11048:13
11054;Gümüldür Lisesi;26,99972;38,0707;1;11059:58
11055;Tıp Merkezi;27,00532;38,06634;1;11050:12
11056;DSİ;26,99463;38,07348;1;11061:32
11057;Bahçecik;27,01378;38,0645;1;11096:29
11058;Göçmen Konutları;26,98874;38,07601;1;11063:26
11059;Gümüldür Lisesi;27,00027;38,07051;1;11054:58
11060;Hacı Sadık Cami;26,98669;38,07635;1;11065:91
11061;Şeytan Deresi;26,99445;38,07374;1;11056:32
11062;Orman Kampı;26,98199;38,0768;1;11067:23
11063;Göçmen Konutları;26,98894;38,07617;1;11058:26
11064;Stad;26,97201;38,0786;1;11069:26
11065;Hacı Sadık Cami;26,9858;38,07653;1;11060:91
11066;İzder;26,96723;38,07975;1;11071:25
11067;Orman Kampı;26,98207;38,07702;1;11062:23
11068;Ürkmez Belediyesi;26,96148;38,07862;1;11073:46
11069;Stad;26,97221;38,07877;1;11064:26
11070;Ürkmez Sağlık Ocağı;26,95626;38,07783;1;11075:34
11071;İzder;26,96729;38,07999;1;11066:25
11072;Begonya;26,95292;38,07795;1;11077:74
11073;Ürkmez Belediyesi;26,96104;38,07877;1;11068:46
11074;Pansiyon;26,94211;38,0775;1;11081:108
11075;Ürkmez Sağlık Ocağı;26,95613;38,07814;1;11070:34
11076;Ürkmez Jandarma;26,9364;38,07675;1;11083:143
11077;Begonya;26,95223;38,07821;1;11072:74
11078;Fırın;26,93241;38,07575;1;11085:17
11079;Huzur Sitesi;26,94652;38,07833;1;11108:111
11080;Payamlı Muhtarlık;26,92824;38,07413;1;11087:49
11081;Pansiyon;26,94311;38,0779;1;11074:108
11082;Yıldız;26,92497;38,07282;1;11089:125
11083;Ürkmez Jandarma;26,93781;38,077;1;11076:143
11084;Ozanköy;26,919168;38,071524;1;11091:31
11085;Fırın;26,9324;38,07592;1;11078:17
11086;Sahilkent;26,908318;38,068969;1;11121:172
11087;Payamlı Muhtarlık;26,92775;38,07414;1;11080:49
11088;Ar Konutları;26,90109;38,06717;1;11095:69
11089;Yıldız;26,92373;38,07296;1;11082:125
11090;Sakızağacı;26,89421;38,064179;1;11097:23
11091;Ozanköy;26,91909;38,07182;1;11084:31
11092;Doğanbey Çıkış;26,89125;38,06067;1;11099:39
11093;Çiçek Tatil Sitesi;26,91081;38,06976;1;11120:79
11094;Antik;27,187433;38,014189;1;11103:19
11095;Ar Konutları;26,9004;38,06721;1;11088:69
11096;Bahçecik;27,01399;38,0647;1;11057:29
11097;Sakızağacı;26,89402;38,06431;1;11090:23
11098;Merkez Bankası Tesisleri;27,075308;38,033005;1;11041:48
11099;Doğanbey Çıkış;26,89088;38,06056;1;11092:39
11100;Çiftlik;27,19479;38,05857;1;11107:90
11101;Doğanbey;26,88789;38,05911;1;11102:29
11102;Doğanbey;26,88811;38,058919;1;11101:29
11103;Antik;27,187309;38,014041;1;11094:19
11104;Akçaalan;27,1384;38,21818;1;11123:43
11105;Şaşal Köprü;27,13391;38,19861;1;11110:0
11106;Kekliktepe;27,15868;38,16817;1;11115:16
11107;Çiftlik;27,19425;38,05785;1;11100:90
11108;Huzur Sitesi;26,94761;38,0781;1;11079:111
11109;Baraj;27,10169;38,17474;1;11114:11
11110;Şaşal Köprü;27,13391;38,19861;1;11105:0
11111;Sarıçay;27,136337;38,229034;1;11122:30
11112;Ahmet Beyli Çiftlik;27,19032;38,03323;1;11113:21
11113;Ahmet Beyli Çiftlik;27,1903;38,03344;1;11112:21
11114;Baraj;27,1017742;38,1746661;1;11109:11
11115;Kekliktepe;27,158529;38,168214;1;11106:16
11116;Ataköy Çiftlik;27,16399;38,09895;1;11117:50
11117;Ataköy Çiftlik;27,163796;38,099413;1;11116:50
11118;Ovacık;26,99219;38,07479;1;11119:22
11119;Ovacık;26,992395;38,074857;1;11118:22
11120;Çiçek Tatil Sitesi;26,9116;38,06974;1;11093:79
11121;Sahilkent;26,906638;38,068584;1;11086:172
11122;Sarıçay;27,13661;38,22916;1;11111:30
11123;Akçaalan;27,138124;38,217854;1;11104:43
11124;Mahkeme Tepesi;27,19596;38,06094;1;11125:22
11125;Mahkeme Tepesi;27,195832;38,061117;1;11124:22
11126;Zeytin;27,19304;38,05216;1;11127:50
11127;Zeytin;27,19282;38,05261;1;11126:50
11128;Çağlayan;27,12359;38,18884;1;11129:21
11129;Çağlayan;27,12344;38,18869;1;11128:21
11130;Şaşal Market;27,11591;38,18054;1;11131:47
11131;Şaşal Market;27,11544;38,18049;1;11130:47
11132;Deli Ömerli;27,08795;38,16658;1;11133:14
11133;Deli Ömerli;27,08781;38,16658;1;11132:14
11134;Santral;27,07812;38,14978;1;11135:29
11135;Santral;27,07783;38,14977;1;11134:29
